latitude,longitude,year_month,irradiance
41.25,44.75,201605,4.8773
41.25,44.75,201606,5.8325
41.25,44.75,201607,5.6794
41.25,44.75,201608,6.1966
41.25,44.75,201609,4.2989
41.25,44.75,201610,2.6414
41.25,44.75,201611,2.1242
41.25,44.75,201612,1.5674
41.25,44.75,201613,3.8374
41.25,44.75,201701,2.0016
41.25,44.75,201702,3.1015
41.25,44.75,201703,3.9072
41.25,44.75,201704,4.8106
41.25,44.75,201705,4.9195
41.25,44.75,201706,6.2844
41.25,44.75,201707,6.2988
41.25,44.75,201708,6.2683
41.25,44.75,201709,4.6908
41.25,44.75,201710,2.9393
41.25,44.75,201711,2.0822
41.25,44.75,201712,1.6529
41.25,44.75,201713,4.0836
41.25,44.75,201801,1.6325
41.25,44.75,201802,2.4161
41.25,44.75,201803,2.9839
41.25,44.75,201804,4.962
41.25,44.75,201805,5.0918
41.25,44.75,201806,6.1253
41.25,44.75,201807,6.2429
41.25,44.75,201808,4.6289
41.25,44.75,201809,4.3932
41.25,44.75,201810,3.1447
41.25,44.75,201811,1.7738
41.25,44.75,201812,1.2722
41.25,44.75,201813,3.7265
41.25,44.75,201901,1.9061
41.25,44.75,201902,2.7089
41.25,44.75,201903,3.3818
41.25,44.75,201904,4.4359
41.25,44.75,201905,5.9623
41.25,44.75,201906,6.5191
41.25,44.75,201907,6.241
41.25,44.75,201908,5.3844
41.25,44.75,201909,3.8719
41.25,44.75,201910,3.7073
41.25,44.75,201911,2.3314
41.25,44.75,201912,1.8185
41.25,44.75,201913,4.0303
41.25,44.75,202001,1.937
41.25,44.75,202002,2.789
41.25,44.75,202003,3.2892
41.25,44.75,202004,4.3109
41.25,44.75,202005,5.7055
41.25,44.75,202006,6.4594
41.25,44.75,202007,6.1459
41.25,44.75,202008,5.4415
41.25,44.75,202009,4.1544
41.25,44.75,202010,3.3307
41.25,44.75,202011,1.9044
41.25,44.75,202012,1.495
41.25,44.75,202013,3.9166
41.25,44.75,202101,1.8252
41.25,44.75,202102,2.7278
41.25,44.75,202103,3.1718
41.25,44.75,202104,4.3284
41.25,44.75,202105,6.3137
41.25,44.75,202106,6.6226
41.25,44.75,202107,5.6042
41.25,44.75,202108,6.0691
41.25,44.75,202109,3.8338
41.25,44.75,202110,2.6592
41.25,44.75,202111,2.1125
41.25,44.75,202112,1.7393
41.25,44.75,202113,3.9238
41.25,44.75,202201,1.9034
41.25,44.75,202202,2.8584
41.25,44.75,202203,3.283
41.25,44.75,202204,4.8977
41.25,44.75,202205,5.7262
41.25,44.75,202206,5.388
41.25,44.75,202207,6.6986
41.25,44.75,202208,5.9796
41.25,44.75,202209,4.6502
41.25,44.75,202210,3.0024
41.25,44.75,202211,2.1554
41.25,44.75,202212,1.4995
41.25,44.75,202213,4.0099
41.25,44.75,202301,1.9915
41.25,44.75,202302,2.3794
41.25,44.75,202303,3.0312
41.25,44.75,202304,4.3044
41.25,44.75,202305,5.0311
41.25,44.75,202306,5.2133
41.25,44.75,202307,6.5846
41.25,44.75,202308,6.1778
41.25,44.75,202309,3.9154
41.25,44.75,202310,3.169
41.25,44.75,202311,2.2702
41.25,44.75,202312,1.7114
41.25,44.75,202313,3.8256
41.25,44.75,202401,1.7266
41.25,44.75,202402,2.4902
41.25,44.75,202403,3.2707
41.25,44.75,202404,5.4746
41.25,44.75,202405,4.6145
41.25,44.75,202406,6.5376
41.25,44.75,202407,5.2747
41.25,44.75,202408,5.2747
41.25,44.75,202409,3.9142
41.25,44.75,202410,3.2088
41.25,44.75,202411,2.249
41.25,44.75,202412,1.6505
41.25,44.75,202413,3.8064
41.25,44.75,202501,2.2027
41.25,44.75,202502,2.6292
41.25,44.75,202503,4.0606
41.25,44.75,202504,3.8702
41.25,44.75,202505,5.4367
41.25,44.75,202506,6.7078
41.25,44.75,202507,6.0626
41.25,44.75,202508,5.5908
41.25,44.75,202509,3.6307
41.25,44.75,202510,3.1735
41.25,44.75,202511,2.5361
41.25,44.75,202512,1.6392
41.25,44.75,202513,3.9701
41.25,45.75,201501,1.8322
41.25,45.75,201502,2.3594
41.25,45.75,201503,3.2261
41.25,45.75,201504,4.5499
41.25,45.75,201505,5.4646
41.25,45.75,201506,7.0176
41.25,45.75,201507,6.1949
41.25,45.75,201508,5.6254
41.25,45.75,201509,4.9505
41.25,45.75,201510,2.4072
41.25,45.75,201511,2.1427
41.25,45.75,201512,1.914
41.25,45.75,201513,3.9794
41.25,45.75,201601,1.6987
41.25,45.75,201602,2.4823
41.25,45.75,201603,3.6794
41.25,45.75,201604,5.1806
41.25,45.75,201605,5.4982
41.25,45.75,201606,6.0564
41.25,45.75,201607,6.109
41.25,45.75,201608,6.5698
41.25,45.75,201609,4.4395
41.25,45.75,201610,2.5315
41.25,45.75,201611,2.0983
41.25,45.75,201612,1.6586
41.25,45.75,201613,4.0037
41.25,45.75,201701,2.0093
41.25,45.75,201702,2.9333
41.25,45.75,201703,3.9946
41.25,45.75,201704,5.0506
41.25,45.75,201705,5.3141
41.25,45.75,201706,6.7157
41.25,45.75,201707,6.6274
41.25,45.75,201708,6.4548
41.25,45.75,201709,4.7525
41.25,45.75,201710,3.0478
41.25,45.75,201711,2.1377
41.25,45.75,201712,1.6517
41.25,45.75,201713,4.23
41.25,45.75,201801,1.6224
41.25,45.75,201802,2.2579
41.25,45.75,201803,3.192
41.25,45.75,201804,5.0424
41.25,45.75,201805,5.6506
41.25,45.75,201806,6.5333
41.25,45.75,201807,6.4819
41.25,45.75,201808,4.9526
41.25,45.75,201809,4.5989
41.25,45.75,201810,3.1358
41.25,45.75,201811,1.765
41.25,45.75,201812,1.3114
41.25,45.75,201813,3.8854
41.25,45.75,201901,2.0234
41.25,45.75,201902,2.6366
41.25,45.75,201903,3.4368
41.25,45.75,201904,4.6944
41.25,45.75,201905,6.287
41.25,45.75,201906,6.9295
41.25,45.75,201907,6.6065
41.25,45.75,201908,5.3707
41.25,45.75,201909,4.2216
41.25,45.75,201910,3.6449
41.25,45.75,201911,2.2397
41.25,45.75,201912,1.7465
41.25,45.75,201913,4.1616
41.25,45.75,202001,2.0314
41.25,45.75,202002,2.9561
41.25,45.75,202003,3.5395
41.25,45.75,202004,4.4479
41.25,45.75,202005,5.9491
41.25,45.75,202006,6.7135
41.25,45.75,202007,6.4714
41.25,45.75,202008,5.597
41.25,45.75,202009,4.249
41.25,45.75,202010,3.377
41.25,45.75,202011,1.8833
41.25,45.75,202012,1.345
41.25,45.75,202013,4.0495
41.25,45.75,202101,1.8466
41.25,45.75,202102,2.6626
41.25,45.75,202103,3.4099
41.25,45.75,202104,4.7827
41.25,45.75,202105,6.4234
41.25,45.75,202106,6.9602
41.25,45.75,202107,5.8541
41.25,45.75,202108,6.2537
41.25,45.75,202109,3.9962
41.25,45.75,202110,2.5841
41.25,45.75,202111,2.059
41.25,45.75,202112,1.8485
41.25,45.75,202113,4.0639
41.25,45.75,202201,2.1432
41.25,45.75,202202,2.9508
41.25,45.75,202203,3.0463
41.25,45.75,202204,5.2385
41.25,45.75,202205,6.041
41.25,45.75,202206,5.9657
41.25,45.75,202207,6.9802
41.25,45.75,202208,6.2208
41.25,45.75,202209,4.7436
41.25,45.75,202210,3.0305
41.25,45.75,202211,2.2414
41.25,45.75,202212,1.4575
41.25,45.75,202213,4.1774
41.25,45.75,202301,1.9745
41.25,45.75,202302,2.567
41.25,45.75,202303,3.3127
41.25,45.75,202304,4.5754
41.25,45.75,202305,5.3765
41.25,45.75,202306,5.7206
41.25,45.75,202307,6.7222
41.25,45.75,202308,6.1987
41.25,45.75,202309,4.0961
41.25,45.75,202310,3.2414
41.25,45.75,202311,2.2961
41.25,45.75,202312,1.7371
41.25,45.75,202313,3.9946
41.25,45.75,202401,1.7882
41.25,45.75,202402,2.4379
41.25,45.75,202403,3.3523
41.25,45.75,202404,5.5738
41.25,45.75,202405,4.8607
41.25,45.75,202406,6.75
41.25,45.75,202407,5.4857
41.25,45.75,202408,5.6578
41.25,45.75,202409,4.1009
41.25,45.75,202410,3.2551
41.25,45.75,202411,2.2934
41.25,45.75,202412,1.7268
41.25,45.75,202413,3.9403
41.25,45.75,202501,2.1763
41.25,45.75,202502,2.5032
41.25,45.75,202503,4.1902
41.25,45.75,202504,4.0711
41.25,45.75,202505,5.8258
41.25,45.75,202506,6.7157
41.25,45.75,202507,6.3338
41.25,45.75,202508,5.8123
41.25,45.75,202509,3.6374
41.25,45.75,202510,3.2436
41.25,45.75,202511,2.5121
41.25,45.75,202512,1.7088
41.25,45.75,202513,4.0718
41.25,46.0,201501,1.6742
41.25,46.0,201502,2.1634
41.25,46.0,201503,3.0646
41.25,46.0,201504,4.3243
41.25,46.0,201505,5.4247
41.25,46.0,201506,7.0855
41.25,46.0,201507,6.2654
41.25,46.0,201508,5.6923
41.25,46.0,201509,5.0218
41.25,46.0,201510,2.3023
41.25,46.0,201511,2.1046
41.25,46.0,201512,1.7712
41.25,46.0,201513,3.9142
41.25,46.0,201601,1.6135
41.25,46.0,201602,2.3909
41.25,46.0,201603,3.4121
41.25,46.0,201604,4.8754
41.25,46.0,201605,5.6983
41.25,46.0,201606,5.9988
41.25,46.0,201607,5.9107
41.25,46.0,201608,6.6485
41.25,46.0,201609,4.4112
41.25,46.0,201610,2.4355
41.25,46.0,201611,2.0174
41.25,46.0,201612,1.5893
41.25,46.0,201613,3.9206
41.25,46.0,201701,1.9666
41.25,46.0,201702,2.983
41.25,46.0,201703,3.757
41.25,46.0,201704,4.7534
41.25,46.0,201705,5.2102
41.25,46.0,201706,6.5803
41.25,46.0,201707,6.739
41.25,46.0,201708,6.4222
41.25,46.0,201709,4.8689
41.25,46.0,201710,2.8985
41.25,46.0,201711,2.0513
41.25,46.0,201712,1.5926
41.25,46.0,201713,4.157
41.25,46.0,201801,1.47
41.25,46.0,201802,2.0758
41.25,46.0,201803,3.071
41.25,46.0,201804,4.8547
41.25,46.0,201805,5.7718
41.25,46.0,201806,6.7207
41.25,46.0,201807,6.5122
41.25,46.0,201808,4.9322
41.25,46.0,201809,4.5922
41.25,46.0,201810,3.1483
41.25,46.0,201811,1.7878
41.25,46.0,201812,1.3039
41.25,46.0,201813,3.8611
41.25,46.0,201901,1.8727
41.25,46.0,201902,2.3542
41.25,46.0,201903,3.3168
41.25,46.0,201904,4.6358
41.25,46.0,201905,6.1706
41.25,46.0,201906,7.0498
41.25,46.0,201907,6.7157
41.25,46.0,201908,5.4005
41.25,46.0,201909,4.2878
41.25,46.0,201910,3.642
41.25,46.0,201911,2.1989
41.25,46.0,201912,1.5818
41.25,46.0,201913,4.1117
41.25,46.0,202001,1.9498
41.25,46.0,202002,2.7835
41.25,46.0,202003,3.5494
41.25,46.0,202004,4.0231
41.25,46.0,202005,5.7938
41.25,46.0,202006,6.9238
41.25,46.0,202007,6.3929
41.25,46.0,202008,5.4732
41.25,46.0,202009,4.4186
41.25,46.0,202010,3.4349
41.25,46.0,202011,1.8751
41.25,46.0,202012,1.3613
41.25,46.0,202013,4.0015
41.25,46.0,202101,1.7554
41.25,46.0,202102,2.5726
41.25,46.0,202103,3.1646
41.25,46.0,202104,4.9531
41.25,46.0,202105,6.1543
41.25,46.0,202106,7.1705
41.25,46.0,202107,5.7266
41.25,46.0,202108,6.2122
41.25,46.0,202109,3.9089
41.25,46.0,202110,2.5771
41.25,46.0,202111,2.0731
41.25,46.0,202112,1.7983
41.25,46.0,202113,4.0116
41.25,46.0,202201,2.081
41.25,46.0,202202,2.7542
41.25,46.0,202203,3.0343
41.25,46.0,202204,5.1041
41.25,46.0,202205,5.5574
41.25,46.0,202206,6.2652
41.25,46.0,202207,6.8112
41.25,46.0,202208,6.2885
41.25,46.0,202209,4.6966
41.25,46.0,202210,2.9678
41.25,46.0,202211,2.1492
41.25,46.0,202212,1.4537
41.25,46.0,202213,4.103
41.25,46.0,202301,1.9066
41.25,46.0,202302,2.4322
41.25,46.0,202303,3.4853
41.25,46.0,202304,4.3718
41.25,46.0,202305,5.0827
41.25,46.0,202306,5.8534
41.25,46.0,202307,6.5165
41.25,46.0,202308,6.0504
41.25,46.0,202309,4.0673
41.25,46.0,202310,3.1466
41.25,46.0,202311,2.2037
41.25,46.0,202312,1.6049
41.25,46.0,202313,3.9029
41.25,46.0,202401,1.6226
41.25,46.0,202402,2.3597
41.25,46.0,202403,3.2182
41.25,46.0,202404,5.2985
41.25,46.0,202405,4.699
41.25,46.0,202406,6.6602
41.25,46.0,202407,5.4602
41.25,46.0,202408,5.6095
41.25,46.0,202409,4.1746
41.25,46.0,202410,3.0682
41.25,46.0,202411,2.2092
41.25,46.0,202412,1.6277
41.25,46.0,202413,3.8338
41.25,46.0,202501,2.1173
41.25,46.0,202502,2.3371
41.25,46.0,202503,3.8326
41.25,46.0,202504,3.9278
41.25,46.0,202505,5.653
41.25,46.0,202506,6.4342
41.25,46.0,202507,6.1865
41.25,46.0,202508,5.9237
41.25,46.0,202509,3.702
41.25,46.0,202510,3.1505
41.25,46.0,202511,2.4593
41.25,46.0,202512,1.5545
41.25,46.0,202513,3.9509
41.25,46.25,201501,1.6742
41.25,46.25,201502,2.1634
41.25,46.25,201503,3.0646
41.25,46.25,201504,4.3243
41.25,46.25,201505,5.4247
41.25,46.25,201506,7.0855
41.25,46.25,201507,6.2654
41.25,46.25,201508,5.6923
41.25,46.25,201509,5.0218
41.25,46.25,201510,2.3023
41.25,46.25,201511,2.1046
41.25,46.25,201512,1.7712
41.25,46.25,201513,3.9142
41.25,46.25,201601,1.6135
41.25,46.25,201602,2.3909
41.25,46.25,201603,3.4121
41.25,46.25,201604,4.8754
41.25,46.25,201605,5.6983
41.25,46.25,201606,5.9988
41.25,46.25,201607,5.9107
41.25,46.25,201608,6.6485
41.25,46.25,201609,4.4112
41.25,46.25,201610,2.4355
41.25,46.25,201611,2.0174
41.25,46.25,201612,1.5893
41.25,46.25,201613,3.9206
41.25,46.25,201701,1.9666
41.25,46.25,201702,2.983
41.25,46.25,201703,3.757
41.25,46.25,201704,4.7534
41.25,46.25,201705,5.2102
41.25,46.25,201706,6.5803
41.25,46.25,201707,6.739
41.25,46.25,201708,6.4222
41.25,46.25,201709,4.8689
41.25,46.25,201710,2.8985
41.25,46.25,201711,2.0513
41.25,46.25,201712,1.5926
41.25,46.25,201713,4.157
41.25,46.25,201801,1.47
41.25,46.25,201802,2.0758
41.25,46.25,201803,3.071
41.25,46.25,201804,4.8547
41.25,46.25,201805,5.7718
41.25,46.25,201806,6.7207
41.25,46.25,201807,6.5122
41.25,46.25,201808,4.9322
41.25,46.25,201809,4.5922
41.25,46.25,201810,3.1483
41.25,46.25,201811,1.7878
41.25,46.25,201812,1.3039
41.25,46.25,201813,3.8611
41.25,46.25,201901,1.8727
41.25,46.25,201902,2.3542
41.25,46.25,201903,3.3168
41.25,46.25,201904,4.6358
41.25,46.25,201905,6.1706
41.25,46.25,201906,7.0498
41.25,46.25,201907,6.7157
41.25,46.25,201908,5.4005
41.25,46.25,201909,4.2878
41.25,46.25,201910,3.642
41.25,46.25,201911,2.1989
41.25,46.25,201912,1.5818
41.25,46.25,201913,4.1117
41.25,46.25,202001,1.9498
41.25,46.25,202002,2.7835
41.25,46.25,202003,3.5494
41.25,46.25,202004,4.0231
41.25,46.25,202005,5.7938
41.25,46.25,202006,6.9238
41.25,46.25,202007,6.3929
41.25,46.25,202008,5.4732
41.25,46.25,202009,4.4186
41.25,46.25,202010,3.4349
41.25,46.25,202011,1.8751
41.25,46.25,202012,1.3613
41.25,46.25,202013,4.0015
41.25,46.25,202101,1.7554
41.25,46.25,202102,2.5726
41.25,46.25,202103,3.1646
41.25,46.25,202104,4.9531
41.25,46.25,202105,6.1543
41.25,46.25,202106,7.1705
41.25,46.25,202107,5.7266
41.25,46.25,202108,6.2122
41.25,46.25,202109,3.9089
41.25,46.25,202110,2.5771
41.25,46.25,202111,2.0731
41.25,46.25,202112,1.7983
41.25,46.25,202113,4.0116
41.25,46.25,202201,2.081
41.25,46.25,202202,2.7542
41.25,46.25,202203,3.0343
41.25,46.25,202204,5.1041
41.25,46.25,202205,5.5574
41.25,46.25,202206,6.2652
41.25,46.25,202207,6.8112
41.25,46.25,202208,6.2885
41.25,46.25,202209,4.6966
41.25,46.25,202210,2.9678
41.25,46.25,202211,2.1492
41.25,46.25,202212,1.4537
41.25,46.25,202213,4.103
41.25,46.25,202301,1.9066
41.25,46.25,202302,2.4322
41.25,46.25,202303,3.4853
41.25,46.25,202304,4.3718
41.25,46.25,202305,5.0827
41.25,46.25,202306,5.8534
41.25,46.25,202307,6.5165
41.25,46.25,202308,6.0504
41.25,46.25,202309,4.0673
41.25,46.25,202310,3.1466
41.25,46.25,202311,2.2037
41.25,46.25,202312,1.6049
41.25,46.25,202313,3.9029
41.25,46.25,202401,1.6226
41.25,46.25,202402,2.3597
41.25,46.25,202403,3.2182
41.25,46.25,202404,5.2985
41.25,46.25,202405,4.699
41.25,46.25,202406,6.6602
41.25,46.25,202407,5.4602
41.25,46.25,202408,5.6095
41.25,46.25,202409,4.1746
41.25,46.25,202410,3.0682
41.25,46.25,202411,2.2092
41.25,46.25,202412,1.6277
41.25,46.25,202413,3.8338
41.25,46.25,202501,2.1173
41.25,46.25,202502,2.3371
41.25,46.25,202503,3.8326
41.25,46.25,202504,3.9278
41.25,46.25,202505,5.653
41.25,46.25,202506,6.4342
41.25,46.25,202507,6.1865
41.25,46.25,202508,5.9237
41.25,46.25,202509,3.702
41.25,46.25,202510,3.1505
41.25,46.25,202511,2.4593
41.25,46.25,202512,1.5545
41.25,46.25,202513,3.9509
41.25,46.5,201501,1.6742
41.25,46.5,201502,2.1634
41.25,46.5,201503,3.0646
41.25,46.5,201504,4.3243
41.25,46.5,201505,5.4247
41.25,46.5,201506,7.0855
41.25,46.5,201507,6.2654
41.25,46.5,201508,5.6923
41.25,46.5,201509,5.0218
41.25,46.5,201510,2.3023
41.25,46.5,201511,2.1046
41.25,46.5,201512,1.7712
41.25,46.5,201513,3.9142
41.25,46.5,201601,1.6135
41.25,46.5,201602,2.3909
41.25,46.5,201603,3.4121
41.25,46.5,201604,4.8754
41.25,46.5,201605,5.6983
41.25,46.5,201606,5.9988
41.25,46.5,201607,5.9107
41.25,46.5,201608,6.6485
41.25,46.5,201609,4.4112
41.25,46.5,201610,2.4355
41.25,46.5,201611,2.0174
41.25,46.5,201612,1.5893
41.25,46.5,201613,3.9206
41.25,46.5,201701,1.9666
41.25,46.5,201702,2.983
41.25,46.5,201703,3.757
41.25,46.5,201704,4.7534
41.25,46.5,201705,5.2102
41.25,46.5,201706,6.5803
41.25,46.5,201707,6.739
41.25,46.5,201708,6.4222
41.25,46.5,201709,4.8689
41.25,46.5,201710,2.8985
41.25,46.5,201711,2.0513
41.25,46.5,201712,1.5926
41.25,46.5,201713,4.157
41.25,46.5,201801,1.47
41.25,46.5,201802,2.0758
41.25,46.5,201803,3.071
41.25,46.5,201804,4.8547
41.25,46.5,201805,5.7718
41.25,46.5,201806,6.7207
41.25,46.5,201807,6.5122
41.25,46.5,201808,4.9322
41.25,46.5,201809,4.5922
41.25,46.5,201810,3.1483
41.25,46.5,201811,1.7878
41.25,46.5,201812,1.3039
41.25,46.5,201813,3.8611
41.25,46.5,201901,1.8727
41.25,46.5,201902,2.3542
41.25,46.5,201903,3.3168
41.25,46.5,201904,4.6358
41.25,46.5,201905,6.1706
41.25,46.5,201906,7.0498
41.25,46.5,201907,6.7157
41.25,46.5,201908,5.4005
41.25,46.5,201909,4.2878
41.25,46.5,201910,3.642
41.25,46.5,201911,2.1989
41.25,46.5,201912,1.5818
41.25,46.5,201913,4.1117
41.25,46.5,202001,1.9498
41.25,46.5,202002,2.7835
41.25,46.5,202003,3.5494
41.25,46.5,202004,4.0231
41.25,46.5,202005,5.7938
41.25,46.5,202006,6.9238
41.25,46.5,202007,6.3929
41.25,46.5,202008,5.4732
41.25,46.5,202009,4.4186
41.25,46.5,202010,3.4349
41.25,46.5,202011,1.8751
41.25,46.5,202012,1.3613
41.25,46.5,202013,4.0015
41.25,46.5,202101,1.7554
41.25,46.5,202102,2.5726
41.25,46.5,202103,3.1646
41.25,46.5,202104,4.9531
41.25,46.5,202105,6.1543
41.25,46.5,202106,7.1705
41.25,46.5,202107,5.7266
41.25,46.5,202108,6.2122
41.25,46.5,202109,3.9089
41.25,46.5,202110,2.5771
41.25,46.5,202111,2.0731
41.25,46.5,202112,1.7983
41.25,46.5,202113,4.0116
41.25,46.5,202201,2.081
41.25,46.5,202202,2.7542
41.25,46.5,202203,3.0343
41.25,46.5,202204,5.1041
41.25,46.5,202205,5.5574
41.25,46.5,202206,6.2652
41.25,46.5,202207,6.8112
41.25,46.5,202208,6.2885
41.25,46.5,202209,4.6966
41.25,46.5,202210,2.9678
41.25,46.5,202211,2.1492
41.25,46.5,202212,1.4537
41.25,46.5,202213,4.103
41.25,46.5,202301,1.9066
41.25,46.5,202302,2.4322
41.25,46.5,202303,3.4853
41.25,46.5,202304,4.3718
41.25,46.5,202305,5.0827
41.25,46.5,202306,5.8534
41.25,46.5,202307,6.5165
41.25,46.5,202308,6.0504
41.25,46.5,202309,4.0673
41.25,46.5,202310,3.1466
41.25,46.5,202311,2.2037
41.25,46.5,202312,1.6049
41.25,46.5,202313,3.9029
41.25,46.5,202401,1.6226
41.25,46.5,202402,2.3597
41.25,46.5,202403,3.2182
41.25,46.5,202404,5.2985
41.25,46.5,202405,4.699
41.25,46.5,202406,6.6602
41.25,46.5,202407,5.4602
41.25,46.5,202408,5.6095
41.25,46.5,202409,4.1746
41.25,46.5,202410,3.0682
41.25,46.5,202411,2.2092
41.25,46.5,202412,1.6277
41.25,46.5,202413,3.8338
41.25,46.5,202501,2.1173
41.25,46.5,202502,2.3371
41.25,46.5,202503,3.8326
41.25,46.5,202504,3.9278
41.25,46.5,202505,5.653
41.25,46.5,202506,6.4342
41.25,46.5,202507,6.1865
41.25,46.5,202508,5.9237
41.25,46.5,202509,3.702
41.25,46.5,202510,3.1505
41.25,46.5,202511,2.4593
41.25,46.5,202512,1.5545
41.25,46.5,202513,3.9509
41.5,41.75,201501,1.7136
41.5,41.75,201502,2.5015
41.5,41.75,201503,3.125
41.5,41.75,201504,4.2127
41.5,41.75,201505,5.2375
41.5,41.75,201506,4.9692
41.5,41.75,201507,5.4322
41.5,41.75,201508,5.105
41.5,41.75,201509,4.8636
41.5,41.75,201510,2.4742
41.5,41.75,201511,1.9418
41.5,41.75,201512,1.4851
41.5,41.75,201513,3.5928
41.5,41.75,201601,1.2941
41.5,41.75,201602,2.5061
41.5,41.75,201603,3.2414
41.5,41.75,201604,5.0873
41.5,41.75,201605,5.3818
41.5,41.75,201606,6.114
41.5,41.75,201607,5.441
41.5,41.75,201608,5.2121
41.5,41.75,201609,3.8302
41.5,41.75,201610,2.6378
41.5,41.75,201611,2.2872
41.5,41.75,201612,1.1254
41.5,41.75,201613,3.6792
41.5,41.75,201701,1.6522
41.5,41.75,201702,2.5087
41.5,41.75,201703,3.9257
41.5,41.75,201704,5.1434
41.5,41.75,201705,5.101
41.5,41.75,201706,6.4558
41.5,41.75,201707,5.5164
41.5,41.75,201708,5.3182
41.5,41.75,201709,4.6462
41.5,41.75,201710,2.8344
41.5,41.75,201711,1.9733
41.5,41.75,201712,1.577
41.5,41.75,201713,3.8916
41.5,41.75,201801,1.3133
41.5,41.75,201802,2.5517
41.5,41.75,201803,3.1538
41.5,41.75,201804,5.76
41.5,41.75,201805,5.3906
41.5,41.75,201806,6.5266
41.5,41.75,201807,5.0112
41.5,41.75,201808,4.7714
41.5,41.75,201809,4.1378
41.5,41.75,201810,3.2698
41.5,41.75,201811,1.9591
41.5,41.75,201812,1.1146
41.5,41.75,201813,3.7471
41.5,41.75,201901,1.7232
41.5,41.75,201902,2.2349
41.5,41.75,201903,3.1769
41.5,41.75,201904,4.5348
41.5,41.75,201905,6.0974
41.5,41.75,201906,5.7209
41.5,41.75,201907,5.6498
41.5,41.75,201908,5.0177
41.5,41.75,201909,4.1568
41.5,41.75,201910,3.4308
41.5,41.75,201911,2.5404
41.5,41.75,201912,1.6135
41.5,41.75,201913,3.8333
41.5,41.75,202001,1.6889
41.5,41.75,202002,2.2212
41.5,41.75,202003,3.3902
41.5,41.75,202004,4.6476
41.5,41.75,202005,5.2262
41.5,41.75,202006,6.6002
41.5,41.75,202007,5.5759
41.5,41.75,202008,5.3573
41.5,41.75,202009,4.645
41.5,41.75,202010,3.7442
41.5,41.75,202011,1.7815
41.5,41.75,202012,1.727
41.5,41.75,202013,3.887
41.5,41.75,202101,1.721
41.5,41.75,202102,2.3057
41.5,41.75,202103,3.4838
41.5,41.75,202104,4.061
41.5,41.75,202105,6.2093
41.5,41.75,202106,5.819
41.5,41.75,202107,5.689
41.5,41.75,202108,4.8401
41.5,41.75,202109,3.2575
41.5,41.75,202110,2.9023
41.5,41.75,202111,2.047
41.5,41.75,202112,1.5703
41.5,41.75,202113,3.6684
41.5,41.75,202201,1.4201
41.5,41.75,202202,2.3366
41.5,41.75,202203,2.9657
41.5,41.75,202204,4.6894
41.5,41.75,202205,5.5817
41.5,41.75,202206,4.8
41.5,41.75,202207,4.812
41.5,41.75,202208,5.4427
41.5,41.75,202209,4.1378
41.5,41.75,202210,2.5673
41.5,41.75,202211,1.8096
41.5,41.75,202212,1.4729
41.5,41.75,202213,3.5086
41.5,41.75,202301,2.093
41.5,41.75,202302,2.0546
41.5,41.75,202303,2.5164
41.5,41.75,202304,4.1371
41.5,41.75,202305,4.9481
41.5,41.75,202306,5.3002
41.5,41.75,202307,6.1634
41.5,41.75,202308,5.4353
41.5,41.75,202309,4.1124
41.5,41.75,202310,3.0041
41.5,41.75,202311,1.7772
41.5,41.75,202312,1.4306
41.5,41.75,202313,3.5909
41.5,41.75,202401,1.5175
41.5,41.75,202402,2.5582
41.5,41.75,202403,3.2616
41.5,41.75,202404,5.0482
41.5,41.75,202405,4.9987
41.5,41.75,202406,6.2107
41.5,41.75,202407,5.2745
41.5,41.75,202408,5.5673
41.5,41.75,202409,4.2607
41.5,41.75,202410,2.7101
41.5,41.75,202411,1.9848
41.5,41.75,202412,1.4592
41.5,41.75,202413,3.737
41.5,41.75,202501,1.95
41.5,41.75,202502,2.0926
41.5,41.75,202503,3.7958
41.5,41.75,202504,3.9982
41.5,41.75,202505,5.6554
41.5,41.75,202506,5.9995
41.5,41.75,202507,5.4074
41.5,41.75,202508,4.721
41.5,41.75,202509,3.9451
41.5,41.75,202510,2.8157
41.5,41.75,202511,2.4142
41.5,41.75,202512,1.3483
41.5,41.75,202513,3.6871
41.5,42.0,201501,2.0206
41.5,42.0,201502,3.2515
41.5,42.0,201503,4.0874
41.5,42.0,201504,4.3114
41.5,42.0,201505,5.1823
41.5,42.0,201506,5.7518
41.5,42.0,201507,6.0564
41.5,42.0,201508,5.7178
41.5,42.0,201509,5.1451
41.5,42.0,201510,2.532
41.5,42.0,201511,2.0282
41.5,42.0,201512,1.8398
41.5,42.0,201513,3.9962
41.5,42.0,201601,1.6601
41.5,42.0,201602,2.8392
41.5,42.0,201603,3.8928
41.5,42.0,201604,5.1792
41.5,42.0,201605,5.0729
41.5,42.0,201606,5.7744
41.5,42.0,201607,5.765
41.5,42.0,201608,5.8975
41.5,42.0,201609,4.0766
41.5,42.0,201610,2.8742
41.5,42.0,201611,2.2934
41.5,42.0,201612,1.4294
41.5,42.0,201613,3.8974
41.5,42.0,201701,2.0429
41.5,42.0,201702,3.295
41.5,42.0,201703,4.1645
41.5,42.0,201704,5.2217
41.5,42.0,201705,5.0542
41.5,42.0,201706,6.391
41.5,42.0,201707,6.2249
41.5,42.0,201708,6.066
41.5,42.0,201709,4.9997
41.5,42.0,201710,2.9054
41.5,42.0,201711,2.0227
41.5,42.0,201712,1.8302
